"logFC" "logCPM" "F" "PValue" "FDR"
"LOC102724927" 0.688249179000241 -1.66166086588255 0.933161024007452 0.358825844863719 0.485142869397309
"LAP3" -0.332123106424078 5.11687757570148 0.932566974365608 0.358987019111837 0.485332158585767
"S100A5" -1.19083480076718 -1.82054443167534 0.90716253028671 0.359156740773863 0.485507508017921
"IDH2-DT" 0.716448559097942 2.06168345972456 0.931903946379412 0.359161107556252 0.485507508017921
"TTI2" 0.378151011609955 3.11980086460279 0.931793817455008 0.359180254568547 0.485507508017921
"SEMA3B-AS1" 0.954296386381532 -0.0536480065252479 0.932362692010296 0.359203231795467 0.485509939797835
"PPT2" -0.506485133433743 4.74857652859613 0.931527516371219 0.359242527217396 0.485534426156044
"APCDD1L" 1.18263773115287 -0.817761397036306 0.932211069972055 0.359289654248789 0.485569493819105
"IMP3" 0.320746560683696 4.75438044626306 0.930576659002376 0.359476488568592 0.48579335654533
"DUSP14" -0.791810261345315 3.39994439997474 0.930028057957165 0.359614055059414 0.485950616695376
"LOC101929703" -0.541173223094981 0.313280194823275 0.930304251904533 0.359654484953401 0.485976604241231
"ITGB1-DT" -0.557939485470693 -0.870981910177708 0.930160141373285 0.359796180358454 0.486139413845557
"HMGN3P1" -0.587056067047829 -0.984618547158368 0.928500271399284 0.360233393602597 0.48670147031704
"ALKBH5" -0.34332437296014 6.35883864194229 0.925758729800914 0.360665531277107 0.487243568382241
"LOC105373194" 0.446882778176291 0.292833277874834 0.926162397332385 0.360677136551652 0.487243568382241
"CD52" 0.856975493652909 0.515617667253536 0.926168969502757 0.360711558424683 0.487261356248061
"LOC100418888" -0.48143886824783 -0.326240485177568 0.925777646916752 0.360871871274834 0.487449189781733
"DHRS7" -0.29968498372598 5.35313593666656 0.924651166497748 0.360939726431191 0.487503663883704
"LINC00891" -0.942123579107612 -1.29589307613219 0.904112750164585 0.360954730240436 0.487503663883704
"PAX2" -0.913872814447274 -0.101341872126143 0.901573206398534 0.361068451935124 0.487625966025566
"DHRS11" -0.987482092755562 4.58241408059224 0.924057205691377 0.361087825485278 0.487625966025566
"TAS2R5" -0.807653278032721 0.535547477723922 0.924097668971395 0.361168580563062 0.487706291418283
"SLC27A2" 1.54658275513852 2.25717876890133 0.923630574753037 0.36120535149555 0.48770740393423
"ALMS1" 0.423103462021725 4.51430911647321 0.923552866200189 0.361211952514691 0.48770740393423
"CXCR4" -0.691926363366939 3.38054770431855 0.922492499820839 0.361477530621945 0.488037243198356
"PPP1R14A" -1.00962274251166 5.52266764450408 0.922249302457546 0.361536346247591 0.488087906349804
"TBCA" -0.315888531852005 5.3372584954508 0.92181285823928 0.361643833310039 0.488198546109874
"NUMA1" 0.357724380665737 8.4202459187307 0.921744175093627 0.361660890232671 0.488198546109874
"VEGFD" -0.992955783833745 1.85014476055172 0.921534266848077 0.361768243144077 0.488314706434171
"LIMS1" 0.516685774381723 5.10183492198603 0.920847631569126 0.361883772167234 0.488441888544824
"LOC107985433" 0.961948193470337 -0.187394833667082 0.921320747747262 0.361958017514612 0.488513337544006
"GEMIN7" 0.397992712689815 2.73123804051432 0.919592553796868 0.362200825548338 0.488812263830909
"ZNF681" -0.486734465828571 1.64011518790947 0.919372090845445 0.362272420849824 0.488880106427021
"LOC644762" -0.458147578226411 -0.734970623639338 0.919635975069922 0.36245728960222 0.489096945768208
"COMMD9" -0.324841538362971 4.22654405157777 0.918467880143985 0.362476348409527 0.489096945768208
"SETD3" -0.363042170696844 5.84454154699752 0.91838448743202 0.362497108202731 0.489096945768208
"LOC105372717" -0.362824662942409 0.593968357767256 0.917480990667253 0.362807162919295 0.489486476572789
"TBC1D8-AS1" 0.550667539808582 -0.901786190120485 0.917744260310084 0.362926721211479 0.489618965678406
"SYNE3" -0.385754827519804 3.89123801684134 0.91595099707841 0.363106487543038 0.489832660169716
"TATDN1" 0.243302275515367 4.52311351580521 0.915460167128831 0.363227378639596 0.48996691116874
"TLE1P1" 0.403698416653965 2.02797628819703 0.91538887251481 0.363255182404172 0.489975585821113
"LOC105377644" 0.403308225907946 1.22522779379788 0.915243366928147 0.363313783076822 0.4900257973193
"WDR66" 0.643758557425852 1.22648621354237 0.91510123329538 0.363377667973104 0.49005912577308
"TBC1D3I" -0.528032656096191 2.27274697968161 0.914878006734097 0.36338124663104 0.49005912577308
"NKAP" 0.332488041001388 3.30118784107067 0.914086968305998 0.363572912338885 0.490288765609938
"MRPS23" 0.323419723459306 4.0173964694886 0.913246559877445 0.363781669101621 0.490541424866458
"LOC107986872" -1.05874161450594 -1.98489956708188 0.907867690718365 0.363823837743338 0.490569431847195
"LILRA1" -0.488593745626025 -0.487132260352609 0.913754221057313 0.363876806150892 0.490611996765817
"UPF3AP1" -0.436543720856729 2.99407176239654 0.912653042691336 0.363933702229329 0.490659852011724
"CHURC1" -0.375965273597401 5.38691158288868 0.912202879383827 0.364043413869682 0.490778904026019
"CAPNS1" -0.445421455030009 7.50583988484057 0.912074717351703 0.364075570381425 0.490786098554724
"FAM160B1" 0.307694231090803 4.78186566236164 0.911980210465564 0.364099307529381 0.490786098554724
"LAMA5-AS1" -0.822872251579244 0.227399015180518 0.912553880567644 0.364112975538441 0.490786098554724
"LIAS" 0.30944597183449 3.40905101267957 0.911605458872571 0.364194786836802 0.490867510625768
"MEMO1P1" 0.325101546098967 2.83161757454179 0.911354760032318 0.364260475954961 0.49088971111468
"RPGR" 0.314790190755119 3.79191670698571 0.91131476342158 0.364267321370822 0.49088971111468
"MCM7" 0.405663496806297 5.96588762409855 0.911217456418546 0.364290836177918 0.49088971111468
"SH3GLB1" 0.250479239046778 6.3031225527945 0.9111932777128 0.364296909714026 0.49088971111468
"AK3" -0.248025039682952 6.02616993900617 0.910973272470076 0.364352188092692 0.49091672241018
"LOC105370174" -0.386404193312663 2.41449864974139 0.91094661732989 0.364366472377094 0.49091672241018
"LOC107986785" -0.648719095664627 0.331320767319141 0.911304567150782 0.364381197318719 0.49091672241018
"PANO1" 0.473663498492735 1.03838224629478 0.910806628522714 0.364426792805948 0.490949299234669
"TMEM246" -0.365709041487944 4.93617809075131 0.91012507440089 0.364565431882481 0.491107211535191
"TXK" 1.09621353272127 0.996625046590573 0.910039338582486 0.364666576894385 0.49121459987683
"LOC105370567" 0.463814958205524 -0.0472981020282043 0.909901038771909 0.364776646413938 0.49131351597827
"INO80C" -0.288594210862188 3.05518773052911 0.909272457544359 0.364782872648468 0.49131351597827
"MTDH" 0.349027003185374 6.24847028013148 0.908670031579935 0.364931657718898 0.491456919586687
"LOC100505728" -0.529478182066325 0.161068980647415 0.90911300311099 0.364953456359873 0.491456919586687
"DCHS1" -0.590864851199331 5.6860185653705 0.908546929110611 0.364962681929402 0.491456919586687
"ERCC5" 0.324575248812119 5.67471152026211 0.908479718112358 0.364979603737569 0.491456919586687
"CCDC163" 0.414586895221176 2.71640472490374 0.908463557609274 0.36499653273208 0.491456919586687
"VPS52" 0.243805747849736 5.89069528466069 0.908231684448798 0.365042101645681 0.491489409774313
"SH2D2A" 0.771046240141081 0.712293376573343 0.908445118982939 0.36510367529592 0.491543443514152
"IRF2BP1" -0.288548896129836 4.6460740045746 0.907602965099499 0.365200613898563 0.491645080370225
"TCTE3" -0.550071110391295 1.79211587904558 0.907055936454629 0.365357617234866 0.491827561662319
"LOC107986997" -0.628322067858648 2.06852942769886 0.906789420608554 0.365416965868435 0.491878570990186
"LOC107986302" 0.820864402318723 -1.82131075799296 0.904531142788652 0.365480558436645 0.491935286646318
"MRPL21" -0.304811339593026 4.4723612394023 0.906397374725872 0.365504836818411 0.491939082020904
"LOC112268271" -1.16690373411751 2.72788107239106 0.906381258484393 0.365560226832637 0.491975644398273
"LOC107986075" -0.614554308873475 -1.26525836217949 0.904536406864924 0.36558164081927 0.491975644398273
"PRADC1P1" 0.533589470626606 -1.07758958108182 0.907263234650749 0.36559638289941 0.491975644398273
"PIGY" 0.326593823235183 5.75413556708343 0.905344835517459 0.365770730752194 0.492152482832143
"PYURF" 0.326593823235183 5.75413556708343 0.905344835517459 0.365770730752194 0.492152482832143
"LOC101929356" -0.816867634738967 1.84371179513949 0.905281127848991 0.36580962330809 0.492175926658722
"STX18P1" 0.394012376466349 0.523695552104301 0.90529807474438 0.36586139720131 0.492216697819251
"RNF19B" -0.482373769862974 4.45945981721961 0.904721491642642 0.365928822555792 0.492278519869229
"RERE" -0.274835282798588 7.54194092049024 0.904494853409606 0.365985683090223 0.492326122805032
"TRAPPC1" -0.368000669809211 5.1493547493582 0.904080501511348 0.366090549533868 0.492437500493901
"RBMS3-AS3" -1.16308006981699 -1.19619417368815 0.900019619259473 0.366111439843753 0.492437500493901
"HHLA2" 2.0308568345454 3.28102650143565 0.903198339791609 0.36628898103079 0.492647397484944
"LEMD2" 0.30224322761186 5.64487644254894 0.902354967684363 0.366527708556909 0.492939558762592
"PPP1R1B" -1.1602664501453 7.21454513819069 0.902240397598621 0.366556759712014 0.492949710588252
"RAP1BL" 0.394169380783311 5.53969909073181 0.901890337058236 0.366645564952938 0.493023932085469
"CIR1" -0.262394258053834 4.75587448871765 0.901853322532288 0.36665496262269 0.493023932085469
"HMOX1" -0.649243330718352 3.45936187666573 0.901439855049121 0.366762315248842 0.49313253513844
"NT5C3A" 0.411178111924515 4.11605915838083 0.901365629111936 0.36677875056251 0.49313253513844
"COL5A2" 0.766229277199405 5.7939286855091 0.900517683305557 0.36699408781086 0.493393118875437
"PANDAR" -0.59632110621163 -0.0864771349762022 0.90096612922382 0.367058764754088 0.493422199014158
"LAP3P2" -0.59632110621163 -0.0864771349762022 0.90096612922382 0.367058764754088 0.493422199014158
"SLC22A18AS" -1.3420333672109 1.55239378137645 0.900642209614166 0.367087608413405 0.493432038867036
"CYP4F24P" -1.35764344801671 1.08544248905036 0.900012740020176 0.367181923102711 0.493529877294186
"TMEM150B" -1.1991958479098 1.15383345598012 0.900199969233158 0.367218533710579 0.493550148637804
"INHBA" -0.733587321075775 0.399142238646128 0.899978075835688 0.367262382624341 0.49355798652422
"IKZF2" -0.388716721171222 2.99092957456031 0.899455508662307 0.367267423865503 0.49355798652422
"PIH1D1" 0.243866132815994 4.91338684623514 0.899040742801217 0.367369620167181 0.493666385834269
"EIF4H" 0.267026711035572 7.92411855508067 0.898518108214529 0.367502642485611 0.493816193598419
"IFT43" 0.415840941418912 3.64984923702035 0.898042357488144 0.367625185184286 0.493951903079929
"CYP1B1-AS1" -0.894663265428042 -0.788566052887734 0.897781455609123 0.367707769097438 0.493988240079204
"MYLK4" -0.372842757000712 3.13495641121867 0.897698371081087 0.367714629568547 0.493988240079204
"PLEKHA8" -0.415519372675091 3.88658888558166 0.897680707914493 0.367716873149471 0.493988240079204
"LOC101929007" 0.814253615480951 2.50832368242628 0.897226472425686 0.367841400652463 0.494126573887127
"FRMD6-AS1" -0.882873799465971 -1.30531216530676 0.897010768450515 0.367994506002743 0.494246855807797
"ZNF625" -0.656967820219577 0.294701188827419 0.897038074335037 0.367995223117762 0.494246855807797
"RAD51AP2" 0.773468654594385 -0.44200097985047 0.897460967316207 0.368009646146313 0.494246855807797
"ERCC2" -0.25675926594523 4.32128363163278 0.896408841729627 0.368040325597479 0.494246855807797
"LZTS2" -0.331685110457483 6.13970102777432 0.896285919600523 0.368071669659512 0.494246855807797
"PEF1" -0.313346905949824 5.60142944879638 0.896215746724386 0.368089581400661 0.494246855807797
"NUP50P1" -0.575300961038213 -1.6914033225233 0.895690285463627 0.368094994834817 0.494246855807797
"BCL7B" -0.400815515903493 5.42755739505005 0.896161556426414 0.368103416185924 0.494246855807797
"AMACR" -0.381187618344759 3.91867455936643 0.895370510930292 0.368306333102984 0.494490347665353
"RASAL2-AS1" -0.468271018414745 -0.540468359722289 0.895748842501404 0.368447913811083 0.494651465455556
"QRFP" 0.995666924711204 -1.31850659920931 0.883916475469441 0.368506339301494 0.494700932745023
"C3orf33" 0.347038559863556 2.80928737893619 0.894485572410887 0.368535714683004 0.494711398237959
"POLR1A" 0.239852796452489 5.0722105125057 0.893748529054553 0.368720142432192 0.494929988012062
"ZNF433" 0.439446223139067 2.65355692073881 0.892810356219546 0.368965063386713 0.495229746963723
"SAPCD1" -0.599091335835388 2.13899687297412 0.892761647049933 0.368987054720616 0.495230269274054
"ADORA3" -0.694117538525327 1.28804475918672 0.892290040406556 0.369126378229951 0.495388257869197
"PIGFP1" 0.539432152106251 -1.39705304397083 0.892656716219948 0.369268805914716 0.495550393701039
"LOC105375532" 0.68396926544119 -0.521749638698596 0.892091001370773 0.369374741730001 0.495663542154079
"RFX7" -0.505543949974944 4.21285992682501 0.890559299093212 0.369537711925678 0.495853207251752
"GAPVD1" -0.336063082036141 5.27054060683306 0.890103977552904 0.369654630153113 0.495974381541538
"KLHDC7B" 1.05068337634687 -1.94727984234226 0.885178144616802 0.369671287127601 0.495974381541538
"LOC728554" -0.486642597071196 3.41976186565093 0.889869440788065 0.369716713498457 0.496006300149351
"TXNP6" -0.572299249375921 1.48556234130383 0.888558835061009 0.370077399293196 0.496461137503454
"TMEM106B" -0.284970996332858 5.17559045255673 0.886866877564701 0.370487700902283 0.496982477658563
"SERPINH1" -1.00692924771754 6.10249001108514 0.886712516786843 0.370527491245825 0.497006771798639
"FNTAP1" -0.492747162548005 -0.587979305026139 0.887321926618171 0.370612946219297 0.497076934949271
"TRAPPC10" -0.33909948686375 5.03016343115195 0.886298219812391 0.370634345842169 0.497076934949271
"VDAC2" 0.251130198124378 5.57323550188677 0.886257478382239 0.370644847372861 0.497076934949271
"IL1RL1" 0.955778742401947 3.07750523637515 0.885769779939446 0.370773865938193 0.497220876082661
"NOL11" 0.371745247656303 4.28535973464821 0.885557790435629 0.370825433056809 0.497260941321206
"HIST1H4K" -0.58112101015056 -0.849904576470941 0.886454378953321 0.37085328089016 0.497269197192894
"LPAR6" 0.376670277777036 3.42637046833777 0.884371907596154 0.371134454486195 0.497616664963012
"MRPL46" -0.281264228291006 3.35282872050769 0.884285840327968 0.371155827882336 0.497616664963012
"CMC1" 0.323041330752245 3.13010719088792 0.88397008120665 0.371238356373153 0.497668457274928
"FDXR" 0.561187952397613 3.72889433850865 0.883842468001496 0.371270005242881 0.497668457274928
"BNIP3P5" -0.521780052746128 -1.22211680551479 0.884723546578886 0.371278454349371 0.497668457274928
"CFAP298" -0.300410677627652 5.17622170916669 0.883793559103992 0.371281292247464 0.497668457274928
"SMIM15-AS1" -0.497057113169644 -0.74799411567512 0.884137463018504 0.371443921035828 0.497857336865433
"NUTF2" -0.43242150761767 5.59650965848477 0.882897522870422 0.371513155262531 0.49792102218027
"KLHL24" -0.338184252654156 5.61869320598595 0.882290465912933 0.371670370302185 0.498102609562586
"RPL23AP1" -0.500942835601466 0.953730035090668 0.882468228712145 0.371701649653852 0.498115409967532
"LOC107986532" 0.407281753211466 0.649759218151312 0.88237928871677 0.371723937917214 0.498116160670572
"LOC105371038" 0.526696547018344 -1.57443669336711 0.882519149506817 0.371747637373052 0.498118802196342
"MUSTN1" -0.491806218341528 2.9868244478876 0.881434850301895 0.371895579330157 0.498261248566623
"FCER1A" 1.05626228666487 -0.653806780807271 0.875043572751131 0.371897414360894 0.498261248566623
"NBR2" 0.598091013601018 2.37266434790826 0.880672563076145 0.37209796730143 0.49850081231798
"CNOT6L" 0.328273289284724 5.00024708659583 0.879788587961589 0.372319388320894 0.498768303468503
"ZNF397" -0.356506892910186 5.58396833739953 0.879640287682044 0.372357908495036 0.498790759159091
"PSEN1" -0.281320377319613 5.49367446920915 0.879546566012522 0.372382259760567 0.498794233421619
"COX15" -0.238149009740479 5.09323322608234 0.879270166967339 0.37245409000086 0.498861300144293
"MLST8" -0.264313260348085 5.46574483081412 0.879089137394058 0.3725011425254 0.498895173943729
"CIR1P1" 0.781072181767657 -1.03671345659038 0.879004294188952 0.37283878277277 0.49931820861466
"CCZ1" -0.258832102257615 4.14663606722877 0.877661662625059 0.372872533939469 0.499334239182331
"SDHC" -0.279070230342003 5.34008521857976 0.877403587506508 0.372939705825643 0.499395020797481
"SENP8" -0.394897390974839 1.19602194140562 0.877296044842937 0.373002402973097 0.499449803642209
"CD7" 0.790251240558929 1.14053330755493 0.877406432661617 0.373062445326897 0.499501025529676
"TARID" 0.681232272728212 0.322816360398464 0.876031258272847 0.373208753725755 0.499667738081114
"RANBP6" -0.289357357909488 4.34474814912518 0.87608675532776 0.373282906019628 0.499737831143423
"LOC146253" 0.531872166603278 1.39355319895043 0.875772918738442 0.373392735188847 0.499855676157916
"BDKRB1" 1.08189400737496 0.977791764663769 0.874708003812298 0.373709738564636 0.500229878625896
"LUC7L" 0.294657910795765 6.14591070688016 0.87442783807608 0.373715905396978 0.500229878625896
"JOSD1" -0.314686230655126 6.37118861755321 0.874055291556133 0.3738132568411 0.500330973440111
"LOC100131604" -0.710258235539539 -1.71353736236592 0.871980985555005 0.374158023443298 0.500759285563805
"LOC105375018" -0.747267284564823 0.467986235872715 0.873027964984758 0.374176949256618 0.500759285563805
"LOC107984248" 0.384350171402561 -0.450943939645693 0.873048003124703 0.37430072567594 0.500895694128826
"SNX4" -0.272032618456621 4.48422725511849 0.872006310047382 0.374349405858218 0.500931597554264
"LOC388996" -0.574373769914035 -1.95704558437698 0.864801506592214 0.374429564304126 0.500986682693109
"ANKRD28" -0.403252433842659 5.91158972270778 0.871682286797292 0.37443427791772 0.500986682693109
"AFAP1L2" 0.520772437364604 5.38610218488217 0.871354280879197 0.374520246470214 0.501072462814686
"KCTD9P4" -0.566061091159428 -0.720811656605378 0.871354352695785 0.374587855197662 0.501133670658637
"ATP5MGP2" -0.483591965508735 -0.49885305153922 0.871841868272486 0.374620620453449 0.50114825954924
"SULT1A1" -0.783746034490045 4.85549754149738 0.870696935784123 0.374692626979326 0.501215338633508
"SFRP2" 0.984472826708279 4.91949112270895 0.869835935142676 0.374920377180206 0.501465005647629
"IQGAP3" -1.25618519879315 0.926693880252677 0.870276265155601 0.374923018399143 0.501465005647629
"PROZ" -1.2553103862993 -0.0631192424077624 0.870304490095506 0.374991289159005 0.501527058162895
"STK19B" -0.371652764318018 1.79219294551341 0.869178145326297 0.37510729851205 0.501652947053363
"LOC100288069" 0.515424095207066 1.761714114828 0.869018823715781 0.375147883894602 0.501677958250234
"C15orf41" -0.59543741392978 2.81795129038358 0.868691039907664 0.375224928225666 0.501750812695697
"PCDHB2" 0.570965256096484 1.0626323785763 0.868824708998023 0.375246136692158 0.501750812695697
"GREB1" 0.466160289945683 4.21436403985052 0.867807905906735 0.375456848385087 0.502003280603529
"REXO1" -0.313025574947734 5.8005556588914 0.867540242125177 0.375522081159074 0.502061218322259
"METTL4" -0.413096496727867 2.78350252602077 0.867197355549542 0.375617509694476 0.502159517713194
"LOC105371017" -0.575259431955852 -0.231398128294278 0.867683153691079 0.375678286779092 0.502211483142497
"KMT2A" -0.387139321213534 6.74583324328211 0.866405875066413 0.375820842714621 0.502372759138932
"SPATA7" -0.406058385706519 3.49075022684646 0.866270378399766 0.375858772051733 0.502383480307635
"UQCRC2" -0.24467833127581 7.02915270236749 0.866209153110598 0.375872691569751 0.502383480307635
"MED15" 0.260179959118122 6.35650151665942 0.865346293408918 0.376100243122811 0.502658314789858
"NDUFB7" -0.306235346648072 5.7171559852823 0.865151477440024 0.376151651191838 0.502697715026985
"INHBE" -1.19453704285061 -0.14745514291316 0.865820429576625 0.376186337626543 0.502714764796764
"ARL6IP6" -0.341780039232625 3.24827448341187 0.864769820570068 0.376254223935716 0.502776176482064
"CA13" -0.645144573458708 1.87900433700693 0.863756307920634 0.376540391740621 0.503129246409847
"THNSL1" -0.404336915284951 2.23573241054803 0.862846530492013 0.376770780999314 0.503407748829075
"LOC107985694" 0.502691705604224 -1.74397576194514 0.862712113056001 0.376797879021317 0.503414614870546
"SF3B4" 0.352699514699682 5.37700557191777 0.862318501046292 0.376900416528404 0.503498627379056
"CFAP70" -0.385697088211089 3.20223755404267 0.862244659436488 0.376922651708196 0.503498627379056
"ARHGAP12" 0.280747501196736 5.43188572242126 0.862168581266237 0.376940102079334 0.503498627379056
"LOC100507103" -0.907783441765344 1.18865420070508 0.862287360530277 0.376948612506292 0.503498627379056
"LOC102723406" 0.482035560107774 -1.2186305528206 0.862878168983654 0.377068034706077 0.503628798394128
"ERVK13-1" 0.413845439506357 4.44832862846071 0.861219613105873 0.377191490297996 0.503764341105829
"PRR12" -0.329466722732731 5.50703162678398 0.861046813316979 0.377237273491839 0.503796137411186
"ABHD17C" -1.04749214919316 3.92990721208797 0.860895170328318 0.377278838353198 0.503822296804746
"VPS13D" -0.244195348347054 6.37065738136829 0.860787492447155 0.377306018826811 0.503829245200643
"CEP57" 0.27564211197877 4.9136906467911 0.860021845076294 0.377509124449679 0.504071097793051
"ATAD3B" 0.342866356098717 5.0902461073367 0.859891806966925 0.377543632550969 0.504087814573731
"EFCAB10" 0.337321575900043 2.60293839867449 0.859805895745435 0.377571590155134 0.504095783839406
"TSPAN14" 0.436412109179999 5.64321011623864 0.859303701016998 0.377699766505622 0.504237546420998
"PLIN3" 0.494313732620085 4.7126042370173 0.858998197834212 0.377780930390388 0.504316533465302
"PLEKHF1" 0.473798190002651 2.48474490507759 0.858468423968621 0.377930213271291 0.504486441087944
"FBXO43" -0.814275515963043 -1.23083195659598 0.85879808050465 0.378023448043626 0.504556272782055
"NPM1P37" -0.987381699404668 -1.18574277057234 0.858729645928849 0.378026544876972 0.504556272782055
"LOC105371930" 0.742653250225458 -1.09881938626158 0.843509077014217 0.378132356951587 0.504668119177687
"SCFD2" 0.340098456507428 3.33215673312237 0.856182981217307 0.3785326046318 0.505138873903619
"KIAA1257" -0.244407449919771 4.00655335486108 0.856129138965344 0.378544781603843 0.505138873903619
"S100A16" -0.570001243651234 5.24451190936706 0.856103413482589 0.378551182275428 0.505138873903619
"TEX264" 0.462463610607838 4.76584093526492 0.855695468460816 0.378659930920893 0.505254578683515
"NUTF2P2" -0.66278148384627 -1.10599967629876 0.856207798436662 0.378770025282712 0.505372065510777
"C5orf66" -0.312547123064534 3.55015932966786 0.85474161006601 0.378916164420892 0.505537628432111
"PML" 0.340809108572929 5.52075294381194 0.854043996640008 0.379100648246745 0.505754327342681
"LOC101928069" 0.407081492518142 1.42193665280269 0.853783138247666 0.379193251567295 0.50584843131686
"MUC20P1" 0.747463204748886 2.55232248467803 0.853560935746255 0.379237158248528 0.505877566207814
"ERI1" -0.307116660900618 3.22607000851239 0.852377234051475 0.379548072702991 0.506262847891783
"GLOD4" -0.284730873071084 5.23428826799592 0.851614893055353 0.379750337045683 0.506503169465457
"MLLT1" -0.35055549454944 6.60449113312429 0.851335066953533 0.379825283620119 0.506549336365535
"ZNF83" -0.505047909962192 6.07959737049355 0.8513206691136 0.379829142513568 0.506549336365535
"ARHGAP24" 0.563777740150316 4.24537587128824 0.851202315700824 0.379860887276147 0.50656220352543
"LOC105374952" 0.458740741067881 0.963081444966335 0.850535502976283 0.380086940194134 0.506834173100892
"DOCK2" 0.499532781399232 2.48650435712195 0.850191817558475 0.380140090331084 0.506875563941145
"LOC107987118" -0.773278185947751 0.673571847522005 0.849584662117375 0.380379554707083 0.507146762473852
"ABCF3" 0.345329082597221 5.44456705637496 0.849238042432342 0.380387724350617 0.507146762473852
"FAM227A" -0.531638730752949 1.38574738968497 0.848967339070459 0.380498991505106 0.507265607132738
"TAB1" -0.238654932254122 5.09724377824957 0.848489009516233 0.380588937448673 0.507356015061396
"FOXK1" -0.240526078126783 5.65362876084389 0.848233780943409 0.380657531583145 0.507417950158506
"PKP4P1" -0.666709779071303 -0.935766773730231 0.849018706109719 0.380679665202885 0.507417950158506
"LOC100130987" 0.375869117442732 0.539743929248858 0.848313657992368 0.380709939879831 0.507428800682856
"SNRPE" 0.29826891853218 3.29577273877442 0.847811740988382 0.380772789817461 0.507483065319766
"SCAP" 0.316362379414989 6.29521485070652 0.847482646214843 0.380859524813785 0.507569155118941
"LOC101929185" -0.383995113806007 5.41662861147624 0.846505826300056 0.381122466819981 0.507876526447098
"HDAC3" 0.299318695854811 5.17863490863311 0.846461259093062 0.381134471581063 0.507876526447098
"LOC107985358" 0.543600439785688 -0.289337452919421 0.847022888348411 0.381176943053328 0.507903598924588
"RPL5P30" 0.401575144973664 0.473919093959375 0.846433134211254 0.381222835699307 0.507912477725252
"AEBP2" -0.321635630901201 4.34492513415465 0.846116036458433 0.381227917305056 0.507912477725252
"MAP2K7" 0.272629596710739 5.51394473712311 0.845426192765119 0.381413406413161 0.508130075663745
"C1orf131" 0.317629482531154 2.726342441809 0.844498077174742 0.381668475436938 0.508440339321971
"LOC101928631" -0.567315411392865 -0.652924228013056 0.844722466299743 0.381857639063168 0.508648802901569
"THOC3" -0.475625999736682 3.3503142104938 0.843746589200109 0.381869336826125 0.508648802901569
"BLOC1S3" 0.474936785536681 3.16939076083324 0.843656665530201 0.381894063512965 0.508652184873037
"ACVR1B" 0.592763178706345 5.85568682210489 0.843246944491423 0.382001723896954 0.508766021050233
"FRMPD1" -0.723525806099955 1.12904360782784 0.843442321693497 0.38203128704082 0.508775836842733
"PIN4P1" -0.343618333620968 0.638695137324388 0.842977656710228 0.382142744181103 0.508894708704722
"LASP1" 0.456990175128916 6.84307633190791 0.842166950535687 0.382293804702408 0.50905923310316
"ZAR1" -0.610036482576939 4.98467552010063 0.842104615454514 0.382310700821684 0.50905923310316
"C8orf76" 0.286420726877604 3.10478973414301 0.841747425798709 0.382410425160041 0.509162446090947
"HNRNPKP4" 0.284835695369524 4.61224182367751 0.841500196836189 0.382474318912945 0.509217943032653
"CWF19L1" -0.342077933729054 4.06542084604592 0.841357164038294 0.38251349653267 0.509240528920527
"PIAS4" 0.28735894821299 4.69500819671525 0.841255240363533 0.382540660796992 0.509247119724235
"COX11" -0.237313004583799 5.83961296128279 0.841147654987537 0.382569793544906 0.509256330102019
"LRRCC1" -0.533143328573652 3.63332032835045 0.840842286182412 0.382654321919511 0.509332643497022
"TTC21A" -0.294785090834997 3.06940850732073 0.84078347089119 0.382671557321383 0.509332643497022
"HIKESHI" -0.369389103932947 3.87659722072974 0.840466629802032 0.382755252569307 0.509389904183944
"CD226" -0.646192229066175 -0.399656299689403 0.841180300640491 0.382759018079504 0.509389904183944
"LY75" 1.0219968854366 3.22084722450465 0.840053481249803 0.382876678037623 0.509492294059356
"TMEM171" 1.83016684254442 2.26779652689591 0.840238215603128 0.382880403143057 0.509492294059356
"RHEB" -0.576980869170247 5.64080553016118 0.839811187763238 0.382932130489569 0.509531550959043
"TUBE1" -0.51215942190087 4.47408939928522 0.839638554078481 0.382978991537149 0.509564328554216
"LOC107986175" -0.734622845976411 -0.0334091235462853 0.839835334633466 0.383096241831299 0.509690751783561
"PHF13" 0.470172223043744 4.5237194215578 0.839107155686278 0.383123248503487 0.509697102596475
"FAM215B" -1.05516459758724 0.955912990605713 0.839202525698518 0.383163550456758 0.509721139338547
"COQ8B" 0.255044344061431 4.63698331634019 0.838796791440169 0.383207514746503 0.509750045001948
"TMED10P1" 0.392141098040256 0.426099222585947 0.839011678302048 0.383234150991279 0.509755898548017
"FAS" -0.54727410336442 3.5372756889093 0.837810270939253 0.383477392210326 0.510049850105692
"LOC100128086" 0.442305067638033 0.680437527553218 0.837692595579001 0.383570879825512 0.510136993977586
"FKBP15" 0.254863670280149 5.05812589704245 0.837399184558422 0.383587415580616 0.510136993977586
"LOC105376505" 0.668644228783961 -0.0249472043478303 0.837737255192879 0.383644945716848 0.510183907451635
"LIFR" -0.47610721729981 5.98161026454535 0.836993237269495 0.383697866121379 0.510224685663145
"LINC02028" -0.910106933742712 -1.04875806992839 0.836908858446005 0.383783134389393 0.510308471427228
"LOC100420109" -0.372578318324654 0.778604860601036 0.836767526381368 0.383816248029553 0.510322902568003
