"logFC" "logCPM" "F" "PValue" "FDR"
"CACNG7" 4.29436528628828 5.14323632218201 46.0731060205604 1.50481435152929e-05 0.00229439491711613
"CEL" -13.9998611512447 13.5999310092485 68.3607262826844 1.52357972794243e-05 0.00229439491711613
"CELP" -13.0504048410923 9.79168734429512 69.1016518834212 1.52788800200553e-05 0.00229439491711613
"KSR1" -3.950236734023 7.34692512768742 68.1678004813437 1.5381655710982e-05 0.00229439491711613
"ERVMER34-1" -4.45934193505552 -0.876412409884955 55.8872008532954 1.54127292142152e-05 0.00229439491711613
"RAB3D" -2.50348978272301 5.90613418051168 67.7153988335456 1.58058965954322e-05 0.00233774309322763
"DNAJB9" -2.62452455739272 5.72902990114562 67.1981158683367 1.63085162779221e-05 0.00239662010045747
"PNLIPRP1" -13.9999900271678 10.5409622099324 104.473358219501 1.64913465445972e-05 0.00240805171678274
"PRR36" -3.30305660426446 5.22515410953431 67.0750591880542 1.66252394625044e-05 0.00241223806758173
"ARHGDIG" -5.16058491942376 6.06876103438123 66.2647042146699 1.72972242196837e-05 0.00249395512727201
"LOC105370092" -7.11469126338389 2.91005946283048 46.3922589269563 1.78524430377814e-05 0.00255792035400711
"ZFPM1" -2.60228389555407 3.77787929180837 65.5397802927034 1.8067860976967e-05 0.00257270629128552
"LOC105373359" -13.2796972564993 3.73897705384674 67.6649112715888 1.91596354921641e-05 0.00270542436457402
"VWA2" -3.17058143301845 2.68944788361957 64.5504291805372 1.92982619378332e-05 0.00270542436457402
"RIMS3" 3.31615145589158 6.17409129677636 64.5235740737987 1.93619532466753e-05 0.00270542436457402
"MBOAT2" 3.18466152898662 5.09170091586072 64.3554976722484 1.94719747068577e-05 0.00270542436457402
"LOC107987266" 3.41928338277718 2.15027413259062 45.8187257248101 1.97402890543574e-05 0.0027127920885849
"ERP27" -8.13758510206145 6.60632059165654 48.8797493761056 1.97616697401823e-05 0.0027127920885849
"SERP1" -2.52979310419575 7.58982180364624 63.6821718396647 2.02942479551195e-05 0.00276931925220902
"LOC101928303" -4.2638670196174 0.255066728223825 59.1248346112194 2.06763659226578e-05 0.0028047673892126
"C8orf49" -8.11482895859311 0.336935102603892 65.0111277622007 2.09751004626681e-05 0.00282855398886274
"COL26A1" -5.64410374617994 2.6902886511138 57.1369154048121 2.158347522033e-05 0.00289357409021091
"SRPRB" -3.17757323441557 6.06246481634969 62.5806571786638 2.17812433210181e-05 0.00290311048333919
"BEGAIN" -3.96615269273992 5.35406728610074 62.4882956360216 2.1934927803416e-05 0.0029066949126781
"CBS" -4.67101326667715 6.68242101295629 61.5522785481748 2.32934773784354e-05 0.00306898257988869
"LOC105377548" 6.15298032820999 1.25542055433 44.9720520625002 2.34519352269579e-05 0.00307220351473149
"PPP2R2D" -3.17799580244715 7.3653112514597 61.3168784171286 2.36541770915478e-05 0.00307274235779335
"AZGP1" -6.44994879663394 7.09840205337348 60.9718260876684 2.4219356393389e-05 0.00307274235779335
"REG1A" -14.8277230038988 13.6595409219262 54.7134557062944 2.42712858942354e-05 0.00307274235779335
"PALM3" -5.50213253524489 3.75102890090616 61.0997704904199 2.42919102024892e-05 0.00307274235779335
"LZTS3" -2.50919837781142 6.87629024863951 60.8913000246078 2.43287778057899e-05 0.00307274235779335
"NCCRP1" -5.07997685757256 2.03463404075536 57.2236145003692 2.4397678672953e-05 0.00307274235779335
"TPST2" -5.51226030431401 7.43695984517776 60.8448449453961 2.44039813855574e-05 0.00307274235779335
